ba0ea95949d891a96019ae8d581d6362	gi|2504366772|emb|OX595995.1|	98.966	100	1.58e-142	290	3041873	Nitzschia sp. DOCU1	diatoms	Nitzschia sp. DOCU1
812bd038a0ed1249642e829b9ff5e791	gi|2101441623|gb|MZ268992.1|	97.233	100	2.34e-115	253	2878440	Cyclopidae sp. CCG1_Katla	crustaceans	Cyclopidae sp. CCG1_Katla
e51b83f06757fb7f0a2cd31e9b295d47	gi|2101441623|gb|MZ268992.1|	97.233	100	2.34e-115	253	2878440	Cyclopidae sp. CCG1_Katla	crustaceans	Cyclopidae sp. CCG1_Katla
2f4b8038dea7d0834905c46f7c4f8f68	gi|65428154|gb|AY955047.1|	92.829	99	2.40e-95	251	38833	Micromonas pusilla	green algae	Micromonas pusilla
2ccd49c4829249f2f1dd31caf6e993b6	gi|2210943844|gb|MT091966.1|	94.841	99	8.52e-105	252	1856741	Tolypocladium sp.	ascomycete fungi	Tolypocladium sp.
2ccd49c4829249f2f1dd31caf6e993b6	gi|2209193008|gb|MN944108.1|	94.841	99	8.52e-105	252	38005	Tolypocladium cylindrosporum	ascomycete fungi	Tolypocladium cylindrosporum
2ccd49c4829249f2f1dd31caf6e993b6	gi|1829772138|ref|NC_046839.1|	94.444	99	3.96e-103	252	38005	Tolypocladium cylindrosporum	ascomycete fungi	Tolypocladium cylindrosporum
2ccd49c4829249f2f1dd31caf6e993b6	gi|2210943948|gb|MT091970.1|	94.444	99	3.96e-103	252	1856741	Tolypocladium sp.	ascomycete fungi	Tolypocladium sp.
2ccd49c4829249f2f1dd31caf6e993b6	gi|2210943922|gb|MT091969.1|	94.444	99	3.96e-103	252	1856741	Tolypocladium sp.	ascomycete fungi	Tolypocladium sp.
2ccd49c4829249f2f1dd31caf6e993b6	gi|2210943900|gb|MT091968.1|	94.444	99	3.96e-103	252	1856741	Tolypocladium sp.	ascomycete fungi	Tolypocladium sp.
2ccd49c4829249f2f1dd31caf6e993b6	gi|2210943869|gb|MT091967.1|	94.444	99	3.96e-103	252	1856741	Tolypocladium sp.	ascomycete fungi	Tolypocladium sp.
2ccd49c4829249f2f1dd31caf6e993b6	gi|2209192992|gb|MN922302.1|	94.422	99	1.43e-102	251	218633	Cordyceps cicadae	ascomycete fungi	Cordyceps cicadae
2ccd49c4829249f2f1dd31caf6e993b6	gi|1821738576|gb|MN583265.1|	94.048	99	1.84e-101	252	1856741	Tolypocladium sp.	ascomycete fungi	Tolypocladium sp.
2ccd49c4829249f2f1dd31caf6e993b6	gi|1079486683|ref|NC_031384.1|	94.048	99	1.84e-101	252	71617	Tolypocladium ophioglossoides	ascomycete fungi	Tolypocladium ophioglossoides
94aa650453d792f609d10c9051e44a3b	gi|1784812960|gb|MK512381.1|	90.323	98	3.15e-84	248	89141	Cordyceps farinosa	ascomycete fungi	Cordyceps farinosa
94aa650453d792f609d10c9051e44a3b	gi|2879910256|gb|PQ625785.1|	90.323	98	3.15e-84	248	3381451	Samsoniella aranea	ascomycete fungi	Samsoniella aranea
94aa650453d792f609d10c9051e44a3b	gi|2806491756|gb|PQ276910.1|	90.323	98	3.15e-84	248	114497	Cordyceps fumosorosea	ascomycete fungi	Cordyceps fumosorosea
94aa650453d792f609d10c9051e44a3b	gi|2210943948|gb|MT091970.1|	90.323	98	3.15e-84	248	1856741	Tolypocladium sp.	ascomycete fungi	Tolypocladium sp.
94aa650453d792f609d10c9051e44a3b	gi|2210943922|gb|MT091969.1|	90.323	98	3.15e-84	248	1856741	Tolypocladium sp.	ascomycete fungi	Tolypocladium sp.
94aa650453d792f609d10c9051e44a3b	gi|2328378751|ref|NC_068092.1|	90.323	98	3.15e-84	248	797268	Samsoniella hepiali	ascomycete fungi	Samsoniella hepiali
e7473a6549973aec12220c05b0545bdb	gi|218138589|gb|FJ501222.1|	96.838	100	1.09e-113	253	581193	Hapsidospora cf. chrysogenum DAOM 226667	ascomycete fungi	Hapsidospora cf. chrysogenum DAOM 226667
e7473a6549973aec12220c05b0545bdb	gi|372460066|gb|JN574859.1|	94.071	100	5.13e-102	253	755242	Cosmospora meliopsicola	ascomycete fungi	Cosmospora meliopsicola
e7473a6549973aec12220c05b0545bdb	gi|372460078|gb|JN574865.1|	93.676	100	2.39e-100	253	431009	Macroconia gigas	ascomycete fungi	Macroconia gigas
e7473a6549973aec12220c05b0545bdb	gi|372460090|gb|JN574871.1|	92.885	100	5.16e-97	253	45281	Pseudocosmospora vilior	ascomycete fungi	Pseudocosmospora vilior
e7473a6549973aec12220c05b0545bdb	gi|218138600|gb|FJ501236.1|	91.304	100	2.42e-90	253	582650	Fusarium delphinoides	ascomycete fungi	Fusarium delphinoides
e7473a6549973aec12220c05b0545bdb	gi|372460072|gb|JN574862.1|	90.873	99	4.05e-88	252	144050	Thelonectria veuillotiana	ascomycete fungi	Thelonectria veuillotiana
e7473a6549973aec12220c05b0545bdb	gi|1033319599|ref|NC_030252.1|	90.514	100	5.24e-87	253	29855	Nectria cinnabarina	ascomycete fungi	Nectria cinnabarina
e7473a6549973aec12220c05b0545bdb	gi|372460074|gb|JN574863.1|	90.514	100	5.24e-87	253	1053090	Dialonectria episphaeria	ascomycete fungi	Dialonectria episphaeria
e7473a6549973aec12220c05b0545bdb	gi|218138602|gb|FJ501244.1|	90.514	100	5.24e-87	253	169388	Fusarium solani	ascomycete fungi	Fusarium solani
e7473a6549973aec12220c05b0545bdb	gi|372460064|gb|JN574858.1|	90.119	100	2.44e-85	253	984957	Fusarium haematococcum	ascomycete fungi	Fusarium haematococcum
c492f0c2604562fcdf11a2c85b9b2450	gi|2322828285|dbj|LC735278.1|	97.233	100	2.34e-115	253	2983310	Dothideomycetes sp. NU30	ascomycete fungi	Dothideomycetes sp. NU30
c492f0c2604562fcdf11a2c85b9b2450	gi|2832839268|gb|CP139017.1|	90.909	100	1.13e-88	253	5580	Aureobasidium pullulans	ascomycete fungi	Aureobasidium pullulans
c492f0c2604562fcdf11a2c85b9b2450	gi|1812093851|ref|NC_045905.1|	90.438	99	6.77e-86	251	64499	Sydowia polyspora	ascomycete fungi	Sydowia polyspora
c492f0c2604562fcdf11a2c85b9b2450	gi|2328117300|dbj|LC739045.1|	90.476	99	6.77e-86	252	2983309	Dothideomycetes sp. NU200	ascomycete fungi	Dothideomycetes sp. NU200
ec1564670eb5f60a12917f0bf8410b35	gi|2263000275|gb|CP099434.1|	92.063	99	4.02e-93	252	215465	Septoria linicola	ascomycete fungi	Septoria linicola
d8f0ba7a09f5962c72df7fb67cd8aaa0	gi|1799706669|gb|MN593345.1|	91.566	98	8.70e-90	249	1758292	Arthrocladium fulminans	ascomycete fungi	Arthrocladium fulminans
d8f0ba7a09f5962c72df7fb67cd8aaa0	gi|2322828285|dbj|LC735278.1|	90.551	100	5.24e-87	254	2983310	Dothideomycetes sp. NU30	ascomycete fungi	Dothideomycetes sp. NU30
d8f0ba7a09f5962c72df7fb67cd8aaa0	gi|1812093851|ref|NC_045905.1|	90.079	99	3.15e-84	252	64499	Sydowia polyspora	ascomycete fungi	Sydowia polyspora
94c9b3a519a2cf84f74655b2eb90d50b	gi|372460078|gb|JN574865.1|	92.885	100	5.16e-97	253	431009	Macroconia gigas	ascomycete fungi	Macroconia gigas
94c9b3a519a2cf84f74655b2eb90d50b	gi|372460074|gb|JN574863.1|	92.095	100	1.12e-93	253	1053090	Dialonectria episphaeria	ascomycete fungi	Dialonectria episphaeria
94c9b3a519a2cf84f74655b2eb90d50b	gi|218138600|gb|FJ501236.1|	92.095	100	1.12e-93	253	582650	Fusarium delphinoides	ascomycete fungi	Fusarium delphinoides
94c9b3a519a2cf84f74655b2eb90d50b	gi|2243791530|emb|OW971927.1|	91.935	98	6.73e-91	248	58853	Trichoderma citrinoviride	ascomycete fungi	Trichoderma citrinoviride
94c9b3a519a2cf84f74655b2eb90d50b	gi|218138604|gb|FJ501246.1|	91.935	98	6.73e-91	248	51453	Trichoderma reesei	ascomycete fungi	Trichoderma reesei
94c9b3a519a2cf84f74655b2eb90d50b	gi|1033319599|ref|NC_030252.1|	90.909	100	1.13e-88	253	29855	Nectria cinnabarina	ascomycete fungi	Nectria cinnabarina
94c9b3a519a2cf84f74655b2eb90d50b	gi|372460072|gb|JN574862.1|	90.873	99	4.05e-88	252	144050	Thelonectria veuillotiana	ascomycete fungi	Thelonectria veuillotiana
94c9b3a519a2cf84f74655b2eb90d50b	gi|2749493053|gb|PP952392.1|	91.129	98	1.46e-87	248	1715253	Trichoderma sp.	ascomycete fungi	Trichoderma sp.
94c9b3a519a2cf84f74655b2eb90d50b	gi|372460096|gb|JN574874.1|	91.057	97	1.88e-86	246	1053259	Thelonectria discophora	ascomycete fungi	Thelonectria discophora
94c9b3a519a2cf84f74655b2eb90d50b	gi|372460068|gb|JN574860.1|	91.057	97	1.88e-86	246	1053259	Thelonectria discophora	ascomycete fungi	Thelonectria discophora
c217ce3f9c40db482c9a4509c44a5127	gi|195969310|gb|EU883411.1|	90.119	100	2.44e-85	253	164537	Tetracladium furcatum	ascomycete fungi	Tetracladium furcatum
c217ce3f9c40db482c9a4509c44a5127	gi|195969294|gb|EU883403.1|	90.119	100	2.44e-85	253	552825	Tetracladium palmatum	ascomycete fungi	Tetracladium palmatum
c217ce3f9c40db482c9a4509c44a5127	gi|195969284|gb|EU883398.1|	90.119	100	2.44e-85	253	164536	Tetracladium apiense	ascomycete fungi	Tetracladium apiense
c217ce3f9c40db482c9a4509c44a5127	gi|189187585|gb|EU678458.1|	90.119	100	2.44e-85	253	290615	Leohumicola verrucosa	ascomycete fungi	Leohumicola verrucosa
c217ce3f9c40db482c9a4509c44a5127	gi|189187583|gb|EU678457.1|	90.119	100	2.44e-85	253	290615	Leohumicola verrucosa	ascomycete fungi	Leohumicola verrucosa
c217ce3f9c40db482c9a4509c44a5127	gi|189187505|gb|EU678418.1|	90.119	100	2.44e-85	253	290615	Leohumicola verrucosa	ascomycete fungi	Leohumicola verrucosa
c217ce3f9c40db482c9a4509c44a5127	gi|1150084095|ref|NC_033907.1|	90.079	99	8.76e-85	252	655981	Pseudogymnoascus destructans	ascomycete fungi	Pseudogymnoascus destructans
c217ce3f9c40db482c9a4509c44a5127	gi|195969304|gb|EU883408.1|	90.535	96	4.08e-83	243	164540	Tetracladium setigerum	ascomycete fungi	Tetracladium setigerum
c217ce3f9c40db482c9a4509c44a5127	gi|195969298|gb|EU883405.1|	90.535	96	4.08e-83	243	164540	Tetracladium setigerum	ascomycete fungi	Tetracladium setigerum
01f5fa4e21a5c243553b0565505b2782	gi|2878812278|gb|PQ568401.1|	90.079	99	3.15e-84	252	2029446	Strobilomyces alpinus	basidiomycete fungi	Strobilomyces alpinus
8efc4e52d9e873325f9fe16528cffb3b	gi|2161207969|gb|OK054367.1|	91.700	100	5.20e-92	253	59586	Corynespora cassiicola	ascomycete fungi	Corynespora cassiicola
8efc4e52d9e873325f9fe16528cffb3b	gi|2161207952|gb|OK054366.1|	91.700	100	5.20e-92	253	59586	Corynespora cassiicola	ascomycete fungi	Corynespora cassiicola
8efc4e52d9e873325f9fe16528cffb3b	gi|1584351552|gb|MK468491.1|	91.304	100	2.42e-90	253	749586	Ascochyta pisi	ascomycete fungi	Ascochyta pisi
8efc4e52d9e873325f9fe16528cffb3b	gi|1002162993|ref|NC_029396.1|	91.304	100	2.42e-90	253	749589	Didymella pinodes	ascomycete fungi	pea foot rot fungus
8efc4e52d9e873325f9fe16528cffb3b	gi|2161207916|gb|OK054364.1|	91.304	100	2.42e-90	253	59586	Corynespora cassiicola	ascomycete fungi	Corynespora cassiicola
8efc4e52d9e873325f9fe16528cffb3b	gi|2161207898|gb|OK054363.1|	91.304	100	2.42e-90	253	59586	Corynespora cassiicola	ascomycete fungi	Corynespora cassiicola
8efc4e52d9e873325f9fe16528cffb3b	gi|2161207880|gb|OK054362.1|	91.304	100	2.42e-90	253	59586	Corynespora cassiicola	ascomycete fungi	Corynespora cassiicola
8efc4e52d9e873325f9fe16528cffb3b	gi|2452622577|ref|NC_071711.1|	90.909	100	1.13e-88	253	1303443	Periconia digitata	ascomycete fungi	Periconia digitata
8efc4e52d9e873325f9fe16528cffb3b	gi|2127869447|ref|NC_058694.1|	90.909	100	1.13e-88	253	461172	Edenia gomezpompae	ascomycete fungi	Edenia gomezpompae
8efc4e52d9e873325f9fe16528cffb3b	gi|2305949557|gb|OM236666.1|	90.476	99	1.88e-86	252	1573585	Phoma sp. 1 OB-2014	ascomycete fungi	Phoma sp. 1 OB-2014
3b53f633b2193a5921f2700b065ef16b	gi|1799706669|gb|MN593345.1|	91.667	99	1.87e-91	252	1758292	Arthrocladium fulminans	ascomycete fungi	Arthrocladium fulminans
3b53f633b2193a5921f2700b065ef16b	gi|2724831508|ref|NC_088548.1|	90.417	95	1.90e-81	240	2283408	Colletotrichum jinshuiense	ascomycete fungi	Colletotrichum jinshuiense
24ebf595bf0c2b851dec18fc2df3fd36	gi|219964456|gb|FJ544568.1|	100.000	100	4.95e-127	253	298378	Fusarium incarnatum	ascomycete fungi	Fusarium incarnatum
24ebf595bf0c2b851dec18fc2df3fd36	gi|218138610|gb|FJ501228.1|	99.605	100	6.40e-126	253	48486	Fusarium babinda	ascomycete fungi	Fusarium babinda
24ebf595bf0c2b851dec18fc2df3fd36	gi|219964453|gb|FJ544565.1|	99.605	100	2.30e-125	253	61235	Fusarium equiseti	ascomycete fungi	Fusarium equiseti
24ebf595bf0c2b851dec18fc2df3fd36	gi|219964429|gb|FJ544541.1|	99.605	100	8.28e-125	253	586554	Fusarium diversisporum	ascomycete fungi	Fusarium diversisporum
24ebf595bf0c2b851dec18fc2df3fd36	gi|219964455|gb|FJ544567.1|	98.814	100	4.98e-122	253	298378	Fusarium incarnatum	ascomycete fungi	Fusarium incarnatum
24ebf595bf0c2b851dec18fc2df3fd36	gi|1839126948|gb|MT010913.1|	97.619	99	1.81e-116	252	78864	Fusarium globosum	ascomycete fungi	Fusarium globosum
24ebf595bf0c2b851dec18fc2df3fd36	gi|1839126919|gb|MT010912.1|	97.619	99	1.81e-116	252	48484	Fusarium annulatum	ascomycete fungi	Fusarium annulatum
24ebf595bf0c2b851dec18fc2df3fd36	gi|1839126901|gb|MT010911.1|	97.619	99	1.81e-116	252	48491	Fusarium concentricum	ascomycete fungi	Fusarium concentricum
24ebf595bf0c2b851dec18fc2df3fd36	gi|1206257055|emb|LT841261.1|	97.619	99	1.81e-116	252	948311	Fusarium proliferatum	ascomycete fungi	Fusarium proliferatum
24ebf595bf0c2b851dec18fc2df3fd36	gi|1206257012|emb|LT841247.1|	97.619	99	1.81e-116	252	948311	Fusarium proliferatum	ascomycete fungi	Fusarium proliferatum
459b2c91a2ea5adc76dcea02b942d9cd	gi|219964456|gb|FJ544568.1|	97.619	99	1.81e-116	252	298378	Fusarium incarnatum	ascomycete fungi	Fusarium incarnatum
459b2c91a2ea5adc76dcea02b942d9cd	gi|219964429|gb|FJ544541.1|	97.619	99	6.49e-116	252	586554	Fusarium diversisporum	ascomycete fungi	Fusarium diversisporum
459b2c91a2ea5adc76dcea02b942d9cd	gi|218138610|gb|FJ501228.1|	97.222	99	2.34e-115	252	48486	Fusarium babinda	ascomycete fungi	Fusarium babinda
459b2c91a2ea5adc76dcea02b942d9cd	gi|219964455|gb|FJ544567.1|	97.222	99	8.40e-115	252	298378	Fusarium incarnatum	ascomycete fungi	Fusarium incarnatum
459b2c91a2ea5adc76dcea02b942d9cd	gi|219964453|gb|FJ544565.1|	97.222	99	8.40e-115	252	61235	Fusarium equiseti	ascomycete fungi	Fusarium equiseti
459b2c91a2ea5adc76dcea02b942d9cd	gi|1839127545|gb|MT010934.1|	96.047	100	2.35e-110	253	48507	Fusarium denticulatum	ascomycete fungi	Fusarium denticulatum
459b2c91a2ea5adc76dcea02b942d9cd	gi|1839127312|gb|MT010926.1|	96.047	100	2.35e-110	253	42673	Fusarium nygamai	ascomycete fungi	Fusarium nygamai
459b2c91a2ea5adc76dcea02b942d9cd	gi|1839126948|gb|MT010913.1|	96.047	100	2.35e-110	253	78864	Fusarium globosum	ascomycete fungi	Fusarium globosum
459b2c91a2ea5adc76dcea02b942d9cd	gi|1839126919|gb|MT010912.1|	96.047	100	2.35e-110	253	48484	Fusarium annulatum	ascomycete fungi	Fusarium annulatum
459b2c91a2ea5adc76dcea02b942d9cd	gi|1839126901|gb|MT010911.1|	96.047	100	2.35e-110	253	48491	Fusarium concentricum	ascomycete fungi	Fusarium concentricum
99990e9246580f58afb238a1b032c2c7	gi|194579818|gb|EU835658.1|	91.700	100	5.20e-92	253	547546	Dasybranchus sp. DH1	segmented worms	Dasybranchus sp. DH1
99990e9246580f58afb238a1b032c2c7	gi|1330355453|ref|NC_036610.1|	90.079	99	8.76e-85	252	369263	Hirsutella vermicola	ascomycete fungi	Hirsutella vermicola
99990e9246580f58afb238a1b032c2c7	gi|2128380499|gb|MW042690.1|	90.204	97	1.47e-82	245	1912256	Ophiocordyceps sp.	ascomycete fungi	Ophiocordyceps sp.
f2e3742d5c59619e44511b7a39925e8f	gi|194579818|gb|EU835658.1|	92.095	100	1.12e-93	253	547546	Dasybranchus sp. DH1	segmented worms	Dasybranchus sp. DH1
f2e3742d5c59619e44511b7a39925e8f	gi|2128380499|gb|MW042690.1|	90.204	97	1.47e-82	245	1912256	Ophiocordyceps sp.	ascomycete fungi	Ophiocordyceps sp.
144ed9fbd7b6970a38ad2187dec8bba1	gi|1330355453|ref|NC_036610.1|	90.079	99	8.76e-85	252	369263	Hirsutella vermicola	ascomycete fungi	Hirsutella vermicola
77e7e98520b65811fa64c6c1b1089d1e	gi|2863699531|gb|PQ658194.1|	91.057	97	1.88e-86	246	73499	Corniculantispora psalliotae	ascomycete fungi	Corniculantispora psalliotae
77e7e98520b65811fa64c6c1b1089d1e	gi|1599549063|emb|LR536627.1|	90.079	99	8.76e-85	252	93591	Lecanicillium fungicola	ascomycete fungi	Lecanicillium fungicola
77e7e98520b65811fa64c6c1b1089d1e	gi|948299288|ref|NC_028330.1|	90.650	97	8.76e-85	246	468837	Lecanicillium saksenae	ascomycete fungi	Lecanicillium saksenae
77e7e98520b65811fa64c6c1b1089d1e	gi|1125812533|ref|NC_032302.1|	90.040	99	3.15e-84	251	37998	Parengyodontium album	ascomycete fungi	Parengyodontium album
77e7e98520b65811fa64c6c1b1089d1e	gi|2528221796|gb|OL350821.1|	90.040	99	3.15e-84	251	2952532	Parengyodontium sp.	ascomycete fungi	Parengyodontium sp.
77e7e98520b65811fa64c6c1b1089d1e	gi|675324091|gb|CP009079.1|	90.871	95	1.13e-83	241	1202531	Verticillium dahliae JR2	ascomycete fungi	Verticillium dahliae JR2
77e7e98520b65811fa64c6c1b1089d1e	gi|194579818|gb|EU835658.1|	90.244	97	4.08e-83	246	547546	Dasybranchus sp. DH1	segmented worms	Dasybranchus sp. DH1
77e7e98520b65811fa64c6c1b1089d1e	gi|1784812960|gb|MK512381.1|	90.204	97	1.47e-82	245	89141	Cordyceps farinosa	ascomycete fungi	Cordyceps farinosa
77e7e98520b65811fa64c6c1b1089d1e	gi|2879910256|gb|PQ625785.1|	90.204	97	1.47e-82	245	3381451	Samsoniella aranea	ascomycete fungi	Samsoniella aranea
77e7e98520b65811fa64c6c1b1089d1e	gi|2806491756|gb|PQ276910.1|	90.204	97	1.47e-82	245	114497	Cordyceps fumosorosea	ascomycete fungi	Cordyceps fumosorosea
a9616ef236d1386a6c7ebf2efd866ca3	gi|1835927594|gb|MT269798.1|	100.000	100	4.95e-127	253	61284	Fusarium tricinctum	ascomycete fungi	Fusarium tricinctum
a9616ef236d1386a6c7ebf2efd866ca3	gi|2717306168|gb|CP151270.1|	100.000	100	4.95e-127	253	5515	Fusarium acuminatum	ascomycete fungi	Fusarium acuminatum
a9616ef236d1386a6c7ebf2efd866ca3	gi|219964449|gb|FJ544561.1|	100.000	100	4.95e-127	253	581192	Fusarium lateritium var. buxi	ascomycete fungi	Fusarium lateritium var. buxi
a9616ef236d1386a6c7ebf2efd866ca3	gi|218138594|gb|FJ501230.1|	100.000	100	4.95e-127	253	33205;281068;586552	Fusarium cf. avenaceum HY046-07	ascomycete fungi	Fusarium cf. avenaceum HY046-07
a9616ef236d1386a6c7ebf2efd866ca3	gi|219964457|gb|FJ544569.1|	99.605	100	6.40e-126	253	40199	Fusarium avenaceum	ascomycete fungi	Fusarium avenaceum
a9616ef236d1386a6c7ebf2efd866ca3	gi|219964435|gb|FJ544547.1|	99.209	100	8.28e-125	253	586552	Fusarium cf. avenaceum HY046-07	ascomycete fungi	Fusarium cf. avenaceum HY046-07
a9616ef236d1386a6c7ebf2efd866ca3	gi|219964451|gb|FJ544563.1|	99.209	100	2.98e-124	253	56642	Fusarium flocciferum	ascomycete fungi	Fusarium flocciferum
a9616ef236d1386a6c7ebf2efd866ca3	gi|219964448|gb|FJ544560.1|	99.209	100	1.07e-123	253	586553	Fusarium cf. heterosporum DAOM 235643	ascomycete fungi	Fusarium cf. heterosporum DAOM 235643
a9616ef236d1386a6c7ebf2efd866ca3	gi|219964431|gb|FJ544543.1|	99.209	100	1.07e-123	253	582650	Fusarium delphinoides	ascomycete fungi	Fusarium delphinoides
a9616ef236d1386a6c7ebf2efd866ca3	gi|218138598|gb|FJ501234.1|	98.419	100	2.32e-120	253	57164	Fusarium coeruleum	ascomycete fungi	Fusarium coeruleum
e9c67662739ab4a9b409671ced94fb4f	gi|1835927594|gb|MT269798.1|	99.605	100	2.30e-125	253	61284	Fusarium tricinctum	ascomycete fungi	Fusarium tricinctum
e9c67662739ab4a9b409671ced94fb4f	gi|2717306168|gb|CP151270.1|	99.605	100	2.30e-125	253	5515	Fusarium acuminatum	ascomycete fungi	Fusarium acuminatum
e9c67662739ab4a9b409671ced94fb4f	gi|219964449|gb|FJ544561.1|	99.605	100	2.30e-125	253	581192	Fusarium lateritium var. buxi	ascomycete fungi	Fusarium lateritium var. buxi
e9c67662739ab4a9b409671ced94fb4f	gi|218138594|gb|FJ501230.1|	99.605	100	2.30e-125	253	33205;281068;586552	Fusarium cf. avenaceum HY046-07	ascomycete fungi	Fusarium cf. avenaceum HY046-07
e9c67662739ab4a9b409671ced94fb4f	gi|219964457|gb|FJ544569.1|	99.209	100	2.98e-124	253	40199	Fusarium avenaceum	ascomycete fungi	Fusarium avenaceum
e9c67662739ab4a9b409671ced94fb4f	gi|219964435|gb|FJ544547.1|	98.814	100	3.85e-123	253	586552	Fusarium cf. avenaceum HY046-07	ascomycete fungi	Fusarium cf. avenaceum HY046-07
e9c67662739ab4a9b409671ced94fb4f	gi|219964451|gb|FJ544563.1|	98.814	100	1.39e-122	253	56642	Fusarium flocciferum	ascomycete fungi	Fusarium flocciferum
e9c67662739ab4a9b409671ced94fb4f	gi|219964448|gb|FJ544560.1|	98.814	100	4.98e-122	253	586553	Fusarium cf. heterosporum DAOM 235643	ascomycete fungi	Fusarium cf. heterosporum DAOM 235643
e9c67662739ab4a9b409671ced94fb4f	gi|219964431|gb|FJ544543.1|	98.814	100	4.98e-122	253	582650	Fusarium delphinoides	ascomycete fungi	Fusarium delphinoides
e9c67662739ab4a9b409671ced94fb4f	gi|218138598|gb|FJ501234.1|	98.024	100	1.08e-118	253	57164	Fusarium coeruleum	ascomycete fungi	Fusarium coeruleum
d379b103f1326350b6f45610026deb7c	gi|2322828285|dbj|LC735278.1|	90.119	100	2.44e-85	253	2983310	Dothideomycetes sp. NU30	ascomycete fungi	Dothideomycetes sp. NU30
